36.5875	-7.6125	49.282
36.5875	-7.5875	49.245
36.5875	-7.5625	49.2
36.5875	-7.5375	49.148
36.5875	-7.5125	49.089
36.5875	-7.4875	49.023
36.5875	-7.4625	48.946
36.5875	-7.4375	48.859
36.5875	-7.4125	48.767
36.5875	-7.3875	48.67
36.5875	-7.3625	48.571
36.5875	-7.3375	48.472
36.5875	-7.3125	48.375
36.5875	-7.2875	48.283
36.5875	-7.2625	48.196
36.5875	-7.2375	48.116
36.5875	-7.2125	48.039
36.5875	-7.1875	47.968
36.5875	-7.1625	47.898
36.5875	-7.1375	47.829
36.5875	-7.1125	47.758
36.5875	-7.0875	47.687
36.5875	-7.0625	47.613
36.5875	-7.0375	47.542
36.5875	-7.0125	47.468
36.5875	-6.9875	47.395
36.5875	-6.9625	47.316
36.5875	-6.9375	47.238
36.5875	-6.9125	47.159
36.5875	-6.8875	47.085
36.5875	-6.8625	47.018
36.5875	-6.8375	46.948
36.5875	-6.8125	46.877
36.5875	-6.7875	46.797
36.5875	-6.7625	46.713
36.5875	-6.7375	46.626
36.5875	-6.7125	46.539
36.5875	-6.6875	46.453
36.5875	-6.6625	46.369
36.5875	-6.6375	46.288
36.5875	-6.6125	46.207
36.5875	-6.5875	46.127
36.5875	-6.5625	46.047
36.5875	-6.5375	45.969
36.5875	-6.5125	45.889
36.5875	-6.4875	45.822
36.5875	-6.4625	45.765
36.5875	-6.4375	45.709
36.5875	-6.4125	45.656
36.5875	-6.3875	45.605
36.5875	-6.3625	45.56
36.5875	-6.3375	45.524
36.5875	-6.3125	45.494
36.5875	-6.2875	45.48
36.5875	-6.2625	45.466
36.5875	-6.2375	45.448
36.5875	-6.2125	45.434
36.5875	-6.1875	45.423
36.5875	-6.1625	45.406
36.5875	-6.1375	45.39
36.5875	-6.1125	45.382
36.5875	-6.0875	45.377
36.5875	-6.0625	45.369
36.5875	-6.0375	45.363
36.5875	-6.0125	45.357
36.5875	-5.9875	45.355
36.6125	-10.0125	47.902
36.6125	-9.9875	47.947
36.6125	-9.9625	47.988
36.6125	-9.9375	48.021
36.6125	-9.9125	48.049
36.6125	-9.8875	48.074
36.6125	-9.8625	48.1
36.6125	-9.8375	48.128
36.6125	-9.8125	48.163
36.6125	-9.7875	48.208
36.6125	-9.7625	48.26
36.6125	-9.7375	48.317
36.6125	-9.7125	48.373
36.6125	-9.6875	48.429
36.6125	-9.6625	48.483
36.6125	-9.6375	48.534
36.6125	-9.6125	48.579
36.6125	-9.5875	48.62
36.6125	-9.5625	48.656
36.6125	-9.5375	48.688
36.6125	-9.5125	48.717
36.6125	-9.4875	48.744
36.6125	-9.4625	48.768
36.6125	-9.4375	48.785
36.6125	-9.4125	48.791
36.6125	-9.3875	48.786
36.6125	-9.3625	48.777
36.6125	-9.3375	48.77
36.6125	-9.3125	48.762
36.6125	-9.2875	48.748
36.6125	-9.2625	48.729
36.6125	-9.2375	48.708
36.6125	-9.2125	48.692
36.6125	-9.1875	48.678
36.6125	-9.1625	48.666
36.6125	-9.1375	48.655
36.6125	-9.1125	48.648
36.6125	-9.0875	48.647
36.6125	-9.0625	48.661
36.6125	-9.0375	48.69
36.6125	-9.0125	48.728
36.6125	-8.9875	48.766
36.6125	-8.9625	48.8
36.6125	-8.9375	48.84
36.6125	-8.9125	48.887
36.6125	-8.8875	48.934
36.6125	-8.8625	48.978
36.6125	-8.8375	49.019
36.6125	-8.8125	49.059
36.6125	-8.7875	49.094
36.6125	-8.7625	49.121
36.6125	-8.7375	49.141
36.6125	-8.7125	49.151
36.6125	-8.6875	49.151
36.6125	-8.6625	49.15
36.6125	-8.6375	49.15
36.6125	-8.6125	49.146
36.6125	-8.5875	49.129
36.6125	-8.5625	49.109
36.6125	-8.5375	49.097
36.6125	-8.5125	49.105
36.6125	-8.4875	49.131
36.6125	-8.4625	49.159
36.6125	-8.4375	49.186
36.6125	-8.4125	49.206
36.6125	-8.3875	49.223
36.6125	-8.3625	49.242
36.6125	-8.3375	49.264
36.6125	-8.3125	49.289
36.6125	-8.2875	49.31
36.6125	-8.2625	49.328
36.6125	-8.2375	49.346
36.6125	-8.2125	49.364
36.6125	-8.1875	49.382
36.6125	-8.1625	49.395
36.6125	-8.1375	49.405
36.6125	-8.1125	49.415
36.6125	-8.0875	49.424
36.6125	-8.0625	49.431
36.6125	-8.0375	49.436
36.6125	-8.0125	49.439
36.6125	-7.9875	49.44
36.6125	-7.9625	49.44
36.6125	-7.9375	49.439
