BREITE;LAENGE;UNDULATION;EPSG_2D;EPSG_1D
46.6750000;12.6250000;2.904;4312;5778
46.6750000;12.6666667;2.825;4312;5778
46.6750000;12.7083333;2.734;4312;5778
46.6750000;12.7500000;2.612;4312;5778
46.6750000;12.7916667;2.483;4312;5778
46.6750000;12.8333333;2.348;4312;5778
46.6750000;12.8750000;2.209;4312;5778
46.6750000;12.9166667;2.073;4312;5778
46.6750000;12.9583333;1.929;4312;5778
46.6750000;13.0000000;1.805;4312;5778
46.6750000;13.0416667;1.745;4312;5778
46.6750000;13.0833333;1.696;4312;5778
46.6750000;13.1250000;1.657;4312;5778
46.6750000;13.1666667;1.622;4312;5778
46.6750000;13.2083333;1.568;4312;5778
46.6750000;13.2500000;1.497;4312;5778
46.6750000;13.2916667;1.454;4312;5778
46.6750000;13.3333333;1.460;4312;5778
46.6750000;13.3750000;1.483;4312;5778
46.6750000;13.4166667;1.485;4312;5778
46.6750000;13.4583333;1.467;4312;5778
46.6750000;13.5000000;1.445;4312;5778
46.6750000;13.5416667;1.411;4312;5778
46.6750000;13.5833333;1.361;4312;5778
46.6750000;13.6250000;1.306;4312;5778
46.6750000;13.6666667;1.269;4312;5778
46.6750000;13.7083333;1.268;4312;5778
46.6750000;13.7500000;1.303;4312;5778
46.6750000;13.7916667;1.326;4312;5778
46.6750000;13.8333333;1.319;4312;5778
46.6750000;13.8750000;1.342;4312;5778
46.6750000;13.9166667;1.328;4312;5778
46.6750000;13.9583333;1.247;4312;5778
46.6750000;14.0000000;1.196;4312;5778
46.6750000;14.0416667;1.157;4312;5778
46.6750000;14.0833333;1.107;4312;5778
46.6750000;14.1250000;1.062;4312;5778
46.6750000;14.1666667;1.006;4312;5778
46.6750000;14.2083333;0.963;4312;5778
46.6750000;14.2500000;0.927;4312;5778
46.6750000;14.2916667;0.900;4312;5778
46.6750000;14.3333333;0.883;4312;5778
46.6750000;14.3750000;0.887;4312;5778
46.6750000;14.4166667;0.900;4312;5778
46.6750000;14.4583333;0.929;4312;5778
46.6750000;14.5000000;0.966;4312;5778
46.6750000;14.5416667;1.013;4312;5778
46.6750000;14.5833333;1.029;4312;5778
46.6750000;14.6250000;1.041;4312;5778
46.6750000;14.6666667;1.056;4312;5778
46.6750000;14.7083333;1.061;4312;5778
46.6750000;14.7500000;1.050;4312;5778
46.6750000;14.7916667;1.056;4312;5778
46.6750000;14.8333333;1.059;4312;5778
46.6750000;14.8750000;1.089;4312;5778
46.6750000;14.9166667;1.140;4312;5778
46.6750000;14.9583333;1.279;4312;5778
46.6750000;15.0000000;1.445;4312;5778
46.6750000;15.0416667;1.498;4312;5778
46.6750000;15.0833333;1.458;4312;5778
46.6750000;15.1250000;1.387;4312;5778
46.6750000;15.1666667;1.284;4312;5778
46.6750000;15.2083333;1.159;4312;5778
46.6750000;15.2500000;1.076;4312;5778
46.6750000;15.2916667;1.020;4312;5778
46.6750000;15.3333333;0.973;4312;5778
46.6750000;15.3750000;0.937;4312;5778
46.6750000;15.4166667;0.908;4312;5778
46.6750000;15.4583333;0.875;4312;5778
46.6750000;15.5000000;0.828;4312;5778
46.6750000;15.5416667;0.764;4312;5778
46.6750000;15.5833333;0.685;4312;5778
46.6750000;15.6250000;0.605;4312;5778
46.6750000;15.6666667;0.526;4312;5778
46.6750000;15.7083333;0.459;4312;5778
46.6750000;15.7500000;0.405;4312;5778
46.6750000;15.7916667;0.354;4312;5778
46.6750000;15.8333333;0.297;4312;5778
46.6750000;15.8750000;0.233;4312;5778
46.6750000;15.9166667;0.180;4312;5778
46.6750000;15.9583333;0.134;4312;5778
46.6750000;16.0000000;0.078;4312;5778
46.6750000;16.0416667;0.027;4312;5778
46.6750000;16.0833333;-0.015;4312;5778
46.6750000;16.1250000;-0.062;4312;5778
46.7000000;10.7500000;3.002;4312;5778
46.7000000;10.7916667;3.009;4312;5778
46.7000000;10.8333333;3.000;4312;5778
46.7000000;10.8750000;2.949;4312;5778
46.7000000;10.9166667;2.879;4312;5778
46.7000000;10.9583333;2.822;4312;5778
46.7000000;11.0000000;2.732;4312;5778
46.7000000;12.2916667;3.238;4312;5778
46.7000000;12.3333333;3.222;4312;5778
46.7000000;12.3750000;3.216;4312;5778
46.7000000;12.4166667;3.211;4312;5778
46.7000000;12.4583333;3.182;4312;5778
46.7000000;12.5000000;3.134;4312;5778
46.7000000;12.5416667;3.072;4312;5778
46.7000000;12.5833333;2.999;4312;5778
46.7000000;12.6250000;2.918;4312;5778
46.7000000;12.6666667;2.838;4312;5778
46.7000000;12.7083333;2.741;4312;5778
46.7000000;12.7500000;2.630;4312;5778
46.7000000;12.7916667;2.512;4312;5778
46.7000000;12.8333333;2.400;4312;5778
46.7000000;12.8750000;2.273;4312;5778
46.7000000;12.9166667;2.135;4312;5778
46.7000000;12.9583333;1.994;4312;5778
46.7000000;13.0000000;1.891;4312;5778
46.7000000;13.0416667;1.849;4312;5778
46.7000000;13.0833333;1.802;4312;5778
46.7000000;13.1250000;1.746;4312;5778
46.7000000;13.1666667;1.696;4312;5778
46.7000000;13.2083333;1.626;4312;5778
46.7000000;13.2500000;1.554;4312;5778
46.7000000;13.2916667;1.528;4312;5778
46.7000000;13.3333333;1.531;4312;5778
46.7000000;13.3750000;1.550;4312;5778
46.7000000;13.4166667;1.550;4312;5778
46.7000000;13.4583333;1.522;4312;5778
46.7000000;13.5000000;1.490;4312;5778
46.7000000;13.5416667;1.448;4312;5778
46.7000000;13.5833333;1.385;4312;5778
46.7000000;13.6250000;1.321;4312;5778
46.7000000;13.6666667;1.317;4312;5778
46.7000000;13.7083333;1.401;4312;5778
46.7000000;13.7500000;1.501;4312;5778
46.7000000;13.7916667;1.518;4312;5778
46.7000000;13.8333333;1.509;4312;5778
46.7000000;13.8750000;1.553;4312;5778
46.7000000;13.9166667;1.548;4312;5778
46.7000000;13.9583333;1.461;4312;5778
46.7000000;14.0000000;1.350;4312;5778
46.7000000;14.0416667;1.264;4312;5778
46.7000000;14.0833333;1.204;4312;5778
46.7000000;14.1250000;1.163;4312;5778
46.7000000;14.1666667;1.127;4312;5778
46.7000000;14.2083333;1.084;4312;5778
46.7000000;14.2500000;1.043;4312;5778
46.7000000;14.2916667;1.020;4312;5778
46.7000000;14.3333333;0.984;4312;5778
46.7000000;14.3750000;0.979;4312;5778
46.7000000;14.4166667;1.006;4312;5778
46.7000000;14.4583333;1.042;4312;5778
46.7000000;14.5000000;1.069;4312;5778
46.7000000;14.5416667;1.111;4312;5778
46.7000000;14.5833333;1.158;4312;5778
46.7000000;14.6250000;1.204;4312;5778
46.7000000;14.6666667;1.213;4312;5778
46.7000000;14.7083333;1.188;4312;5778
46.7000000;14.7500000;1.153;4312;5778
46.7000000;14.7916667;1.131;4312;5778
46.7000000;14.8333333;1.113;4312;5778
46.7000000;14.8750000;1.130;4312;5778
46.7000000;14.9166667;1.213;4312;5778
46.7000000;14.9583333;1.403;4312;5778
46.7000000;15.0000000;1.565;4312;5778
46.7000000;15.0416667;1.605;4312;5778
46.7000000;15.0833333;1.551;4312;5778
46.7000000;15.1250000;1.446;4312;5778
46.7000000;15.1666667;1.317;4312;5778
46.7000000;15.2083333;1.182;4312;5778
46.7000000;15.2500000;1.069;4312;5778
46.7000000;15.2916667;0.992;4312;5778
46.7000000;15.3333333;0.943;4312;5778
46.7000000;15.3750000;0.909;4312;5778
46.7000000;15.4166667;0.897;4312;5778
46.7000000;15.4583333;0.880;4312;5778
46.7000000;15.5000000;0.828;4312;5778
46.7000000;15.5416667;0.759;4312;5778
46.7000000;15.5833333;0.683;4312;5778
46.7000000;15.6250000;0.602;4312;5778
46.7000000;15.6666667;0.527;4312;5778
46.7000000;15.7083333;0.460;4312;5778
46.7000000;15.7500000;0.412;4312;5778
46.7000000;15.7916667;0.380;4312;5778
46.7000000;15.8333333;0.334;4312;5778
46.7000000;15.8750000;0.281;4312;5778
46.7000000;15.9166667;0.228;4312;5778
46.7000000;15.9583333;0.176;4312;5778
46.7000000;16.0000000;0.120;4312;5778
46.7000000;16.0416667;0.069;4312;5778
46.7000000;16.0833333;0.027;4312;5778
46.7000000;16.1250000;-0.016;4312;5778
46.7250000;10.6666667;2.992;4312;5778
46.7250000;10.7083333;3.087;4312;5778
46.7250000;10.7500000;3.145;4312;5778
46.7250000;10.7916667;3.164;4312;5778
46.7250000;10.8333333;3.154;4312;5778
46.7250000;10.8750000;3.131;4312;5778
46.7250000;10.9166667;3.094;4312;5778
46.7250000;10.9583333;3.055;4312;5778
46.7250000;11.0000000;2.982;4312;5778
46.7250000;11.0416667;2.832;4312;5778
46.7250000;11.0833333;2.648;4312;5778
46.7250000;12.2500000;3.198;4312;5778
46.7250000;12.2916667;3.215;4312;5778
46.7250000;12.3333333;3.212;4312;5778
46.7250000;12.3750000;3.213;4312;5778
46.7250000;12.4166667;3.198;4312;5778
46.7250000;12.4583333;3.151;4312;5778
46.7250000;12.5000000;3.100;4312;5778
46.7250000;12.5416667;3.052;4312;5778
46.7250000;12.5833333;2.998;4312;5778
46.7250000;12.6250000;2.936;4312;5778
46.7250000;12.6666667;2.867;4312;5778
46.7250000;12.7083333;2.783;4312;5778
46.7250000;12.7500000;2.689;4312;5778
46.7250000;12.7916667;2.589;4312;5778
46.7250000;12.8333333;2.484;4312;5778
46.7250000;12.8750000;2.349;4312;5778
46.7250000;12.9166667;2.195;4312;5778
46.7250000;12.9583333;2.039;4312;5778
46.7250000;13.0000000;1.937;4312;5778
46.7250000;13.0416667;1.880;4312;5778
46.7250000;13.0833333;1.827;4312;5778
46.7250000;13.1250000;1.763;4312;5778
46.7250000;13.1666667;1.705;4312;5778
46.7250000;13.2083333;1.648;4312;5778
46.7250000;13.2500000;1.601;4312;5778
46.7250000;13.2916667;1.579;4312;5778
46.7250000;13.3333333;1.586;4312;5778
46.7250000;13.3750000;1.624;4312;5778
46.7250000;13.4166667;1.635;4312;5778
46.7250000;13.4583333;1.593;4312;5778
46.7250000;13.5000000;1.523;4312;5778
46.7250000;13.5416667;1.454;4312;5778
46.7250000;13.5833333;1.387;4312;5778
46.7250000;13.6250000;1.363;4312;5778
46.7250000;13.6666667;1.436;4312;5778
46.7250000;13.7083333;1.574;4312;5778
46.7250000;13.7500000;1.664;4312;5778
46.7250000;13.7916667;1.669;4312;5778
46.7250000;13.8333333;1.682;4312;5778
46.7250000;13.8750000;1.710;4312;5778
46.7250000;13.9166667;1.704;4312;5778
46.7250000;13.9583333;1.642;4312;5778
46.7250000;14.0000000;1.538;4312;5778
46.7250000;14.0416667;1.416;4312;5778
46.7250000;14.0833333;1.327;4312;5778
46.7250000;14.1250000;1.280;4312;5778
46.7250000;14.1666667;1.249;4312;5778
46.7250000;14.2083333;1.210;4312;5778
46.7250000;14.2500000;1.160;4312;5778
46.7250000;14.2916667;1.120;4312;5778
46.7250000;14.3333333;1.085;4312;5778
46.7250000;14.3750000;1.068;4312;5778
46.7250000;14.4166667;1.107;4312;5778
46.7250000;14.4583333;1.145;4312;5778
46.7250000;14.5000000;1.178;4312;5778
46.7250000;14.5416667;1.217;4312;5778
46.7250000;14.5833333;1.312;4312;5778
46.7250000;14.6250000;1.379;4312;5778
46.7250000;14.6666667;1.391;4312;5778
46.7250000;14.7083333;1.338;4312;5778
46.7250000;14.7500000;1.275;4312;5778
46.7250000;14.7916667;1.219;4312;5778
46.7250000;14.8333333;1.180;4312;5778
46.7250000;14.8750000;1.191;4312;5778
46.7250000;14.9166667;1.308;4312;5778
46.7250000;14.9583333;1.525;4312;5778
46.7250000;15.0000000;1.682;4312;5778
46.7250000;15.0416667;1.708;4312;5778
46.7250000;15.0833333;1.640;4312;5778
46.7250000;15.1250000;1.511;4312;5778
46.7250000;15.1666667;1.363;4312;5778
46.7250000;15.2083333;1.210;4312;5778
46.7250000;15.2500000;1.081;4312;5778
46.7250000;15.2916667;0.987;4312;5778
46.7250000;15.3333333;0.932;4312;5778
46.7250000;15.3750000;0.900;4312;5778
46.7250000;15.4166667;0.882;4312;5778
46.7250000;15.4583333;0.870;4312;5778
46.7250000;15.5000000;0.825;4312;5778
46.7250000;15.5416667;0.754;4312;5778
46.7250000;15.5833333;0.677;4312;5778
46.7250000;15.6250000;0.602;4312;5778
46.7250000;15.6666667;0.530;4312;5778
46.7250000;15.7083333;0.467;4312;5778
46.7250000;15.7500000;0.422;4312;5778
46.7250000;15.7916667;0.393;4312;5778
46.7250000;15.8333333;0.368;4312;5778
46.7250000;15.8750000;0.332;4312;5778
46.7250000;15.9166667;0.285;4312;5778
46.7250000;15.9583333;0.233;4312;5778
46.7250000;16.0000000;0.179;4312;5778
46.7250000;16.0416667;0.125;4312;5778
46.7250000;16.0833333;0.079;4312;5778
46.7250000;16.1250000;0.039;4312;5778
46.7500000;10.5416667;2.709;4312;5778
46.7500000;10.5833333;2.829;4312;5778
46.7500000;10.6250000;2.978;4312;5778
46.7500000;10.6666667;3.105;4312;5778
46.7500000;10.7083333;3.218;4312;5778
46.7500000;10.7500000;3.283;4312;5778
46.7500000;10.7916667;3.317;4312;5778
46.7500000;10.8333333;3.330;4312;5778
46.7500000;10.8750000;3.328;4312;5778
46.7500000;10.9166667;3.311;4312;5778
46.7500000;10.9583333;3.276;4312;5778
46.7500000;11.0000000;3.199;4312;5778
46.7500000;11.0416667;3.054;4312;5778
46.7500000;11.0833333;2.874;4312;5778
46.7500000;11.1250000;2.685;4312;5778
46.7500000;12.2083333;3.167;4312;5778
46.7500000;12.2500000;3.222;4312;5778
46.7500000;12.2916667;3.260;4312;5778
46.7500000;12.3333333;3.266;4312;5778
46.7500000;12.3750000;3.240;4312;5778
46.7500000;12.4166667;3.196;4312;5778
46.7500000;12.4583333;3.144;4312;5778
46.7500000;12.5000000;3.088;4312;5778
46.7500000;12.5416667;3.033;4312;5778
46.7500000;12.5833333;2.981;4312;5778
46.7500000;12.6250000;2.925;4312;5778
46.7500000;12.6666667;2.867;4312;5778
46.7500000;12.7083333;2.801;4312;5778
46.7500000;12.7500000;2.725;4312;5778
46.7500000;12.7916667;2.638;4312;5778
46.7500000;12.8333333;2.521;4312;5778
46.7500000;12.8750000;2.371;4312;5778
46.7500000;12.9166667;2.203;4312;5778
46.7500000;12.9583333;2.070;4312;5778
46.7500000;13.0000000;1.997;4312;5778
46.7500000;13.0416667;1.963;4312;5778
46.7500000;13.0833333;1.921;4312;5778
46.7500000;13.1250000;1.863;4312;5778
46.7500000;13.1666667;1.790;4312;5778
46.7500000;13.2083333;1.718;4312;5778
46.7500000;13.2500000;1.658;4312;5778
46.7500000;13.2916667;1.613;4312;5778
46.7500000;13.3333333;1.601;4312;5778
46.7500000;13.3750000;1.651;4312;5778
46.7500000;13.4166667;1.677;4312;5778
46.7500000;13.4583333;1.635;4312;5778
46.7500000;13.5000000;1.551;4312;5778
46.7500000;13.5416667;1.461;4312;5778
46.7500000;13.5833333;1.410;4312;5778
46.7500000;13.6250000;1.458;4312;5778
46.7500000;13.6666667;1.584;4312;5778
46.7500000;13.7083333;1.733;4312;5778
46.7500000;13.7500000;1.799;4312;5778
46.7500000;13.7916667;1.846;4312;5778
46.7500000;13.8333333;1.881;4312;5778
46.7500000;13.8750000;1.887;4312;5778
46.7500000;13.9166667;1.862;4312;5778
46.7500000;13.9583333;1.797;4312;5778
46.7500000;14.0000000;1.690;4312;5778
46.7500000;14.0416667;1.569;4312;5778
46.7500000;14.0833333;1.474;4312;5778
46.7500000;14.1250000;1.421;4312;5778
46.7500000;14.1666667;1.405;4312;5778
46.7500000;14.2083333;1.372;4312;5778
46.7500000;14.2500000;1.314;4312;5778
46.7500000;14.2916667;1.246;4312;5778
46.7500000;14.3333333;1.185;4312;5778
46.7500000;14.3750000;1.154;4312;5778
46.7500000;14.4166667;1.162;4312;5778
46.7500000;14.4583333;1.193;4312;5778
46.7500000;14.5000000;1.239;4312;5778
46.7500000;14.5416667;1.313;4312;5778
46.7500000;14.5833333;1.434;4312;5778
46.7500000;14.6250000;1.520;4312;5778
46.7500000;14.6666667;1.533;4312;5778
46.7500000;14.7083333;1.476;4312;5778
46.7500000;14.7500000;1.394;4312;5778
46.7500000;14.7916667;1.308;4312;5778
46.7500000;14.8333333;1.241;4312;5778
46.7500000;14.8750000;1.270;4312;5778
46.7500000;14.9166667;1.425;4312;5778
46.7500000;14.9583333;1.652;4312;5778
46.7500000;15.0000000;1.797;4312;5778
46.7500000;15.0416667;1.806;4312;5778
46.7500000;15.0833333;1.730;4312;5778
46.7500000;15.1250000;1.581;4312;5778
46.7500000;15.1666667;1.408;4312;5778
46.7500000;15.2083333;1.232;4312;5778
46.7500000;15.2500000;1.089;4312;5778
46.7500000;15.2916667;0.986;4312;5778
46.7500000;15.3333333;0.924;4312;5778
46.7500000;15.3750000;0.897;4312;5778
46.7500000;15.4166667;0.886;4312;5778
46.7500000;15.4583333;0.866;4312;5778
46.7500000;15.5000000;0.824;4312;5778
46.7500000;15.5416667;0.760;4312;5778
46.7500000;15.5833333;0.685;4312;5778
46.7500000;15.6250000;0.616;4312;5778
46.7500000;15.6666667;0.546;4312;5778
46.7500000;15.7083333;0.487;4312;5778
46.7500000;15.7500000;0.443;4312;5778
46.7500000;15.7916667;0.420;4312;5778
46.7500000;15.8333333;0.407;4312;5778
46.7500000;15.8750000;0.389;4312;5778
46.7500000;15.9166667;0.352;4312;5778
46.7500000;15.9583333;0.310;4312;5778
46.7500000;16.0000000;0.260;4312;5778
46.7500000;16.0416667;0.202;4312;5778
46.7500000;16.0833333;0.152;4312;5778
46.7500000;16.1250000;0.105;4312;5778
46.7750000;10.0000000;2.251;4312;5778
46.7750000;10.0416667;2.322;4312;5778
46.7750000;10.0833333;2.363;4312;5778
46.7750000;10.1250000;2.396;4312;5778
46.7750000;10.1666667;2.428;4312;5778
46.7750000;10.2083333;2.448;4312;5778
46.7750000;10.4583333;2.713;4312;5778
46.7750000;10.5000000;2.718;4312;5778
46.7750000;10.5416667;2.767;4312;5778
46.7750000;10.5833333;2.898;4312;5778
46.7750000;10.6250000;3.058;4312;5778
46.7750000;10.6666667;3.202;4312;5778
46.7750000;10.7083333;3.326;4312;5778
46.7750000;10.7500000;3.409;4312;5778
46.7750000;10.7916667;3.457;4312;5778
46.7750000;10.8333333;3.485;4312;5778
46.7750000;10.8750000;3.499;4312;5778
46.7750000;10.9166667;3.481;4312;5778
46.7750000;10.9583333;3.442;4312;5778
46.7750000;11.0000000;3.366;4312;5778
46.7750000;11.0416667;3.231;4312;5778
46.7750000;11.0833333;3.042;4312;5778
46.7750000;11.1250000;2.846;4312;5778
46.7750000;11.1666667;2.638;4312;5778
46.7750000;12.2083333;3.216;4312;5778
46.7750000;12.2500000;3.288;4312;5778
46.7750000;12.2916667;3.340;4312;5778
46.7750000;12.3333333;3.344;4312;5778
46.7750000;12.3750000;3.312;4312;5778
46.7750000;12.4166667;3.262;4312;5778
46.7750000;12.4583333;3.216;4312;5778
46.7750000;12.5000000;3.160;4312;5778
46.7750000;12.5416667;3.073;4312;5778
46.7750000;12.5833333;2.976;4312;5778
46.7750000;12.6250000;2.890;4312;5778
46.7750000;12.6666667;2.808;4312;5778
46.7750000;12.7083333;2.741;4312;5778
46.7750000;12.7500000;2.672;4312;5778
46.7750000;12.7916667;2.590;4312;5778
46.7750000;12.8333333;2.462;4312;5778
46.7750000;12.8750000;2.323;4312;5778
46.7750000;12.9166667;2.220;4312;5778
46.7750000;12.9583333;2.201;4312;5778
46.7750000;13.0000000;2.179;4312;5778
46.7750000;13.0416667;2.164;4312;5778
46.7750000;13.0833333;2.129;4312;5778
46.7750000;13.1250000;2.075;4312;5778
46.7750000;13.1666667;1.997;4312;5778
46.7750000;13.2083333;1.913;4312;5778
46.7750000;13.2500000;1.826;4312;5778
46.7750000;13.2916667;1.742;4312;5778
46.7750000;13.3333333;1.646;4312;5778
46.7750000;13.3750000;1.635;4312;5778
46.7750000;13.4166667;1.650;4312;5778
46.7750000;13.4583333;1.598;4312;5778
46.7750000;13.5000000;1.507;4312;5778
46.7750000;13.5416667;1.458;4312;5778
46.7750000;13.5833333;1.486;4312;5778
46.7750000;13.6250000;1.569;4312;5778
46.7750000;13.6666667;1.710;4312;5778
46.7750000;13.7083333;1.843;4312;5778
46.7750000;13.7500000;1.915;4312;5778
46.7750000;13.7916667;2.009;4312;5778
46.7750000;13.8333333;2.060;4312;5778
46.7750000;13.8750000;2.053;4312;5778
46.7750000;13.9166667;2.003;4312;5778
46.7750000;13.9583333;1.938;4312;5778
46.7750000;14.0000000;1.846;4312;5778
46.7750000;14.0416667;1.730;4312;5778
46.7750000;14.0833333;1.632;4312;5778
46.7750000;14.1250000;1.572;4312;5778
46.7750000;14.1666667;1.552;4312;5778
46.7750000;14.2083333;1.517;4312;5778
46.7750000;14.2500000;1.465;4312;5778
46.7750000;14.2916667;1.394;4312;5778
46.7750000;14.3333333;1.309;4312;5778
46.7750000;14.3750000;1.242;4312;5778
46.7750000;14.4166667;1.228;4312;5778
46.7750000;14.4583333;1.242;4312;5778
46.7750000;14.5000000;1.297;4312;5778
46.7750000;14.5416667;1.379;4312;5778
46.7750000;14.5833333;1.514;4312;5778
46.7750000;14.6250000;1.624;4312;5778
46.7750000;14.6666667;1.643;4312;5778
46.7750000;14.7083333;1.588;4312;5778
46.7750000;14.7500000;1.495;4312;5778
46.7750000;14.7916667;1.380;4312;5778
46.7750000;14.8333333;1.300;4312;5778
46.7750000;14.8750000;1.351;4312;5778
46.7750000;14.9166667;1.557;4312;5778
46.7750000;14.9583333;1.786;4312;5778
46.7750000;15.0000000;1.900;4312;5778
46.7750000;15.0416667;1.884;4312;5778
46.7750000;15.0833333;1.782;4312;5778
46.7750000;15.1250000;1.614;4312;5778
46.7750000;15.1666667;1.428;4312;5778
46.7750000;15.2083333;1.243;4312;5778
46.7750000;15.2500000;1.093;4312;5778
46.7750000;15.2916667;0.991;4312;5778
46.7750000;15.3333333;0.928;4312;5778
46.7750000;15.3750000;0.905;4312;5778
46.7750000;15.4166667;0.908;4312;5778
46.7750000;15.4583333;0.886;4312;5778
46.7750000;15.5000000;0.834;4312;5778
46.7750000;15.5416667;0.769;4312;5778
46.7750000;15.5833333;0.702;4312;5778
46.7750000;15.6250000;0.637;4312;5778
46.7750000;15.6666667;0.572;4312;5778
46.7750000;15.7083333;0.514;4312;5778
46.7750000;15.7500000;0.473;4312;5778
46.7750000;15.7916667;0.449;4312;5778
46.7750000;15.8333333;0.443;4312;5778
46.7750000;15.8750000;0.443;4312;5778
46.7750000;15.9166667;0.426;4312;5778
46.7750000;15.9583333;0.401;4312;5778
46.7750000;16.0000000;0.356;4312;5778
46.7750000;16.0416667;0.294;4312;5778
46.7750000;16.0833333;0.237;4312;5778
46.7750000;16.1250000;0.182;4312;5778
46.7750000;16.1666667;0.128;4312;5778
46.8000000;9.9583333;2.032;4312;5778
46.8000000;10.0000000;2.174;4312;5778
46.8000000;10.0416667;2.286;4312;5778
46.8000000;10.0833333;2.362;4312;5778
46.8000000;10.1250000;2.406;4312;5778
46.8000000;10.1666667;2.441;4312;5778
46.8000000;10.2083333;2.467;4312;5778
46.8000000;10.2500000;2.475;4312;5778
46.8000000;10.4583333;2.686;4312;5778
46.8000000;10.5000000;2.716;4312;5778
46.8000000;10.5416667;2.789;4312;5778
46.8000000;10.5833333;2.935;4312;5778
46.8000000;10.6250000;3.100;4312;5778
46.8000000;10.6666667;3.255;4312;5778
46.8000000;10.7083333;3.391;4312;5778
46.8000000;10.7500000;3.495;4312;5778
46.8000000;10.7916667;3.558;4312;5778
46.8000000;10.8333333;3.593;4312;5778
46.8000000;10.8750000;3.604;4312;5778
46.8000000;10.9166667;3.593;4312;5778
46.8000000;10.9583333;3.556;4312;5778
46.8000000;11.0000000;3.488;4312;5778
46.8000000;11.0416667;3.353;4312;5778
46.8000000;11.0833333;3.178;4312;5778
46.8000000;11.1250000;2.967;4312;5778
46.8000000;11.1666667;2.756;4312;5778
46.8000000;12.1666667;3.243;4312;5778
46.8000000;12.2083333;3.285;4312;5778
46.8000000;12.2500000;3.348;4312;5778
46.8000000;12.2916667;3.403;4312;5778
46.8000000;12.3333333;3.402;4312;5778
46.8000000;12.3750000;3.375;4312;5778
46.8000000;12.4166667;3.339;4312;5778
46.8000000;12.4583333;3.300;4312;5778
46.8000000;12.5000000;3.246;4312;5778
46.8000000;12.5416667;3.155;4312;5778
46.8000000;12.5833333;3.045;4312;5778
46.8000000;12.6250000;2.921;4312;5778
