BREITE;LAENGE;UNDULATION;EPSG_3D
46.7000000;12.9166667;50.218;4937
46.7000000;12.9583333;50.056;4937
46.7000000;13.0000000;49.934;4937
46.7000000;13.0416667;49.872;4937
46.7000000;13.0833333;49.804;4937
46.7000000;13.1250000;49.727;4937
46.7000000;13.1666667;49.655;4937
46.7000000;13.2083333;49.563;4937
46.7000000;13.2500000;49.470;4937
46.7000000;13.2916667;49.423;4937
46.7000000;13.3333333;49.404;4937
46.7000000;13.3750000;49.401;4937
46.7000000;13.4166667;49.378;4937
46.7000000;13.4583333;49.326;4937
46.7000000;13.5000000;49.271;4937
46.7000000;13.5416667;49.205;4937
46.7000000;13.5833333;49.119;4937
46.7000000;13.6250000;49.031;4937
46.7000000;13.6666667;49.004;4937
46.7000000;13.7083333;49.067;4937
46.7000000;13.7500000;49.144;4937
46.7000000;13.7916667;49.135;4937
46.7000000;13.8333333;49.101;4937
46.7000000;13.8750000;49.122;4937
46.7000000;13.9166667;49.091;4937
46.7000000;13.9583333;48.977;4937
46.7000000;14.0000000;48.839;4937
46.7000000;14.0416667;48.727;4937
46.7000000;14.0833333;48.641;4937
46.7000000;14.1250000;48.574;4937
46.7000000;14.1666667;48.512;4937
46.7000000;14.2083333;48.443;4937
46.7000000;14.2500000;48.375;4937
46.7000000;14.2916667;48.325;4937
46.7000000;14.3333333;48.261;4937
46.7000000;14.3750000;48.229;4937
46.7000000;14.4166667;48.230;4937
46.7000000;14.4583333;48.238;4937
46.7000000;14.5000000;48.237;4937
46.7000000;14.5416667;48.251;4937
46.7000000;14.5833333;48.270;4937
46.7000000;14.6250000;48.287;4937
46.7000000;14.6666667;48.267;4937
46.7000000;14.7083333;48.211;4937
46.7000000;14.7500000;48.146;4937
46.7000000;14.7916667;48.095;4937
46.7000000;14.8333333;48.047;4937
46.7000000;14.8750000;48.034;4937
46.7000000;14.9166667;48.089;4937
46.7000000;14.9583333;48.252;4937
46.7000000;15.0000000;48.382;4937
46.7000000;15.0416667;48.389;4937
46.7000000;15.0833333;48.301;4937
46.7000000;15.1250000;48.164;4937
46.7000000;15.1666667;48.002;4937
46.7000000;15.2083333;47.835;4937
46.7000000;15.2500000;47.691;4937
46.7000000;15.2916667;47.582;4937
46.7000000;15.3333333;47.501;4937
46.7000000;15.3750000;47.435;4937
46.7000000;15.4166667;47.391;4937
46.7000000;15.4583333;47.341;4937
46.7000000;15.5000000;47.255;4937
46.7000000;15.5416667;47.153;4937
46.7000000;15.5833333;47.043;4937
46.7000000;15.6250000;46.928;4937
46.7000000;15.6666667;46.819;4937
46.7000000;15.7083333;46.718;4937
46.7000000;15.7500000;46.636;4937
46.7000000;15.7916667;46.570;4937
46.7000000;15.8333333;46.489;4937
46.7000000;15.8750000;46.401;4937
46.7000000;15.9166667;46.313;4937
46.7000000;15.9583333;46.225;4937
46.7000000;16.0000000;46.134;4937
46.7000000;16.0416667;46.047;4937
46.7000000;16.0833333;45.969;4937
46.7000000;16.1250000;45.890;4937
46.7250000;10.6666667;51.843;4937
46.7250000;10.7083333;51.928;4937
46.7250000;10.7500000;51.976;4937
46.7250000;10.7916667;51.986;4937
46.7250000;10.8333333;51.966;4937
46.7250000;10.8750000;51.934;4937
46.7250000;10.9166667;51.887;4937
46.7250000;10.9583333;51.839;4937
46.7250000;11.0000000;51.755;4937
46.7250000;11.0416667;51.594;4937
46.7250000;11.0833333;51.398;4937
46.7250000;12.2500000;51.564;4937
46.7250000;12.2916667;51.559;4937
46.7250000;12.3333333;51.539;4937
46.7250000;12.3750000;51.523;4937
46.7250000;12.4166667;51.490;4937
46.7250000;12.4583333;51.425;4937
46.7250000;12.5000000;51.356;4937
46.7250000;12.5416667;51.290;4937
46.7250000;12.5833333;51.218;4937
46.7250000;12.6250000;51.138;4937
46.7250000;12.6666667;51.050;4937
46.7250000;12.7083333;50.947;4937
46.7250000;12.7500000;50.834;4937
46.7250000;12.7916667;50.715;4937
46.7250000;12.8333333;50.590;4937
46.7250000;12.8750000;50.435;4937
46.7250000;12.9166667;50.260;4937
46.7250000;12.9583333;50.084;4937
46.7250000;13.0000000;49.962;4937
46.7250000;13.0416667;49.884;4937
46.7250000;13.0833333;49.811;4937
46.7250000;13.1250000;49.725;4937
46.7250000;13.1666667;49.646;4937
46.7250000;13.2083333;49.568;4937
46.7250000;13.2500000;49.500;4937
46.7250000;13.2916667;49.456;4937
46.7250000;13.3333333;49.441;4937
46.7250000;13.3750000;49.458;4937
46.7250000;13.4166667;49.446;4937
46.7250000;13.4583333;49.380;4937
46.7250000;13.5000000;49.286;4937
46.7250000;13.5416667;49.193;4937
46.7250000;13.5833333;49.103;4937
46.7250000;13.6250000;49.057;4937
46.7250000;13.6666667;49.109;4937
46.7250000;13.7083333;49.225;4937
46.7250000;13.7500000;49.289;4937
46.7250000;13.7916667;49.268;4937
46.7250000;13.8333333;49.257;4937
46.7250000;13.8750000;49.260;4937
46.7250000;13.9166667;49.228;4937
46.7250000;13.9583333;49.141;4937
46.7250000;14.0000000;49.010;4937
46.7250000;14.0416667;48.862;4937
46.7250000;14.0833333;48.747;4937
46.7250000;14.1250000;48.674;4937
46.7250000;14.1666667;48.617;4937
46.7250000;14.2083333;48.552;4937
46.7250000;14.2500000;48.474;4937
46.7250000;14.2916667;48.408;4937
46.7250000;14.3333333;48.345;4937
46.7250000;14.3750000;48.301;4937
46.7250000;14.4166667;48.314;4937
46.7250000;14.4583333;48.324;4937
46.7250000;14.5000000;48.329;4937
46.7250000;14.5416667;48.340;4937
46.7250000;14.5833333;48.408;4937
46.7250000;14.6250000;48.446;4937
46.7250000;14.6666667;48.428;4937
46.7250000;14.7083333;48.344;4937
46.7250000;14.7500000;48.251;4937
46.7250000;14.7916667;48.165;4937
46.7250000;14.8333333;48.097;4937
46.7250000;14.8750000;48.079;4937
46.7250000;14.9166667;48.168;4937
46.7250000;14.9583333;48.358;4937
46.7250000;15.0000000;48.483;4937
46.7250000;15.0416667;48.475;4937
46.7250000;15.0833333;48.373;4937
46.7250000;15.1250000;48.211;4937
46.7250000;15.1666667;48.031;4937
46.7250000;15.2083333;47.846;4937
46.7250000;15.2500000;47.686;4937
46.7250000;15.2916667;47.560;4937
46.7250000;15.3333333;47.474;4937
46.7250000;15.3750000;47.410;4937
46.7250000;15.4166667;47.359;4937
46.7250000;15.4583333;47.315;4937
46.7250000;15.5000000;47.236;4937
46.7250000;15.5416667;47.131;4937
46.7250000;15.5833333;47.020;4937
46.7250000;15.6250000;46.911;4937
46.7250000;15.6666667;46.806;4937
46.7250000;15.7083333;46.709;4937
46.7250000;15.7500000;46.630;4937
46.7250000;15.7916667;46.567;4937
46.7250000;15.8333333;46.507;4937
46.7250000;15.8750000;46.436;4937
46.7250000;15.9166667;46.354;4937
46.7250000;15.9583333;46.266;4937
46.7250000;16.0000000;46.177;4937
46.7250000;16.0416667;46.087;4937
46.7250000;16.0833333;46.005;4937
46.7250000;16.1250000;45.929;4937
46.7500000;10.5416667;51.565;4937
46.7500000;10.5833333;51.677;4937
46.7500000;10.6250000;51.818;4937
46.7500000;10.6666667;51.936;4937
46.7500000;10.7083333;52.040;4937
46.7500000;10.7500000;52.096;4937
46.7500000;10.7916667;52.121;4937
46.7500000;10.8333333;52.125;4937
46.7500000;10.8750000;52.113;4937
46.7500000;10.9166667;52.087;4937
46.7500000;10.9583333;52.042;4937
46.7500000;11.0000000;51.954;4937
46.7500000;11.0416667;51.798;4937
46.7500000;11.0833333;51.607;4937
46.7500000;11.1250000;51.406;4937
46.7500000;12.2083333;51.534;4937
46.7500000;12.2500000;51.567;4937
46.7500000;12.2916667;51.588;4937
46.7500000;12.3333333;51.577;4937
46.7500000;12.3750000;51.533;4937
46.7500000;12.4166667;51.471;4937
46.7500000;12.4583333;51.401;4937
46.7500000;12.5000000;51.327;4937
46.7500000;12.5416667;51.253;4937
46.7500000;12.5833333;51.183;4937
46.7500000;12.6250000;51.109;4937
46.7500000;12.6666667;51.032;4937
46.7500000;12.7083333;50.947;4937
46.7500000;12.7500000;50.852;4937
46.7500000;12.7916667;50.746;4937
46.7500000;12.8333333;50.608;4937
46.7500000;12.8750000;50.438;4937
46.7500000;12.9166667;50.249;4937
46.7500000;12.9583333;50.097;4937
46.7500000;13.0000000;50.005;4937
46.7500000;13.0416667;49.951;4937
46.7500000;13.0833333;49.889;4937
46.7500000;13.1250000;49.809;4937
46.7500000;13.1666667;49.715;4937
46.7500000;13.2083333;49.621;4937
46.7500000;13.2500000;49.539;4937
46.7500000;13.2916667;49.472;4937
46.7500000;13.3333333;49.438;4937
46.7500000;13.3750000;49.467;4937
46.7500000;13.4166667;49.470;4937
46.7500000;13.4583333;49.404;4937
46.7500000;13.5000000;49.296;4937
46.7500000;13.5416667;49.183;4937
46.7500000;13.5833333;49.109;4937
46.7500000;13.6250000;49.136;4937
46.7500000;13.6666667;49.241;4937
46.7500000;13.7083333;49.366;4937
46.7500000;13.7500000;49.406;4937
46.7500000;13.7916667;49.429;4937
46.7500000;13.8333333;49.440;4937
46.7500000;13.8750000;49.420;4937
46.7500000;13.9166667;49.369;4937
46.7500000;13.9583333;49.278;4937
46.7500000;14.0000000;49.144;4937
46.7500000;14.0416667;48.997;4937
46.7500000;14.0833333;48.877;4937
46.7500000;14.1250000;48.799;4937
46.7500000;14.1666667;48.757;4937
46.7500000;14.2083333;48.697;4937
46.7500000;14.2500000;48.612;4937
46.7500000;14.2916667;48.516;4937
46.7500000;14.3333333;48.428;4937
46.7500000;14.3750000;48.370;4937
46.7500000;14.4166667;48.350;4937
46.7500000;14.4583333;48.354;4937
46.7500000;14.5000000;48.372;4937
46.7500000;14.5416667;48.419;4937
46.7500000;14.5833333;48.513;4937
46.7500000;14.6250000;48.570;4937
46.7500000;14.6666667;48.553;4937
46.7500000;14.7083333;48.465;4937
46.7500000;14.7500000;48.353;4937
46.7500000;14.7916667;48.237;4937
46.7500000;14.8333333;48.140;4937
46.7500000;14.8750000;48.141;4937
46.7500000;14.9166667;48.270;4937
46.7500000;14.9583333;48.468;4937
46.7500000;15.0000000;48.580;4937
46.7500000;15.0416667;48.555;4937
46.7500000;15.0833333;48.446;4937
46.7500000;15.1250000;48.264;4937
46.7500000;15.1666667;48.059;4937
46.7500000;15.2083333;47.851;4937
46.7500000;15.2500000;47.676;4937
46.7500000;15.2916667;47.542;4937
46.7500000;15.3333333;47.449;4937
46.7500000;15.3750000;47.390;4937
46.7500000;15.4166667;47.347;4937
46.7500000;15.4583333;47.294;4937
46.7500000;15.5000000;47.218;4937
46.7500000;15.5416667;47.120;4937
46.7500000;15.5833333;47.012;4937
46.7500000;15.6250000;46.909;4937
46.7500000;15.6666667;46.805;4937
46.7500000;15.7083333;46.712;4937
46.7500000;15.7500000;46.634;4937
46.7500000;15.7916667;46.577;4937
46.7500000;15.8333333;46.530;4937
46.7500000;15.8750000;46.477;4937
46.7500000;15.9166667;46.405;4937
46.7500000;15.9583333;46.327;4937
46.7500000;16.0000000;46.241;4937
46.7500000;16.0416667;46.147;4937
46.7500000;16.0833333;46.061;4937
46.7500000;16.1250000;45.978;4937
46.7750000;10.0000000;51.174;4937
46.7750000;10.0416667;51.239;4937
46.7750000;10.0833333;51.275;4937
46.7750000;10.1250000;51.302;4937
46.7750000;10.1666667;51.328;4937
46.7750000;10.2083333;51.343;4937
46.7750000;10.4583333;51.567;4937
46.7750000;10.5000000;51.562;4937
46.7750000;10.5416667;51.603;4937
46.7750000;10.5833333;51.727;4937
46.7750000;10.6250000;51.879;4937
46.7750000;10.6666667;52.015;4937
46.7750000;10.7083333;52.130;4937
46.7750000;10.7500000;52.204;4937
46.7750000;10.7916667;52.243;4937
46.7750000;10.8333333;52.261;4937
46.7750000;10.8750000;52.266;4937
46.7750000;10.9166667;52.238;4937
46.7750000;10.9583333;52.188;4937
46.7750000;11.0000000;52.102;4937
46.7750000;11.0416667;51.956;4937
46.7750000;11.0833333;51.756;4937
46.7750000;11.1250000;51.548;4937
46.7750000;11.1666667;51.329;4937
46.7750000;12.2083333;51.561;4937
46.7750000;12.2500000;51.616;4937
46.7750000;12.2916667;51.651;4937
46.7750000;12.3333333;51.638;4937
46.7750000;12.3750000;51.588;4937
46.7750000;12.4166667;51.520;4937
46.7750000;12.4583333;51.456;4937
46.7750000;12.5000000;51.382;4937
46.7750000;12.5416667;51.276;4937
46.7750000;12.5833333;51.160;4937
46.7750000;12.6250000;51.055;4937
46.7750000;12.6666667;50.954;4937
46.7750000;12.7083333;50.868;4937
46.7750000;12.7500000;50.780;4937
46.7750000;12.7916667;50.678;4937
46.7750000;12.8333333;50.530;4937
46.7750000;12.8750000;50.371;4937
46.7750000;12.9166667;50.250;4937
46.7750000;12.9583333;50.214;4937
46.7750000;13.0000000;50.172;4937
46.7750000;13.0416667;50.137;4937
46.7750000;13.0833333;50.081;4937
46.7750000;13.1250000;50.006;4937
46.7750000;13.1666667;49.906;4937
46.7750000;13.2083333;49.800;4937
46.7750000;13.2500000;49.691;4937
46.7750000;13.2916667;49.584;4937
46.7750000;13.3333333;49.465;4937
46.7750000;13.3750000;49.432;4937
46.7750000;13.4166667;49.424;4937
46.7750000;13.4583333;49.348;4937
46.7750000;13.5000000;49.233;4937
46.7750000;13.5416667;49.163;4937
46.7750000;13.5833333;49.170;4937
46.7750000;13.6250000;49.231;4937
46.7750000;13.6666667;49.349;4937
46.7750000;13.7083333;49.458;4937
46.7750000;13.7500000;49.505;4937
46.7750000;13.7916667;49.575;4937
46.7750000;13.8333333;49.601;4937
46.7750000;13.8750000;49.568;4937
46.7750000;13.9166667;49.492;4937
46.7750000;13.9583333;49.401;4937
46.7750000;14.0000000;49.283;4937
46.7750000;14.0416667;49.141;4937
46.7750000;14.0833333;49.018;4937
46.7750000;14.1250000;48.932;4937
46.7750000;14.1666667;48.887;4937
46.7750000;14.2083333;48.825;4937
46.7750000;14.2500000;48.746;4937
46.7750000;14.2916667;48.647;4937
46.7750000;14.3333333;48.534;4937
46.7750000;14.3750000;48.440;4937
46.7750000;14.4166667;48.399;4937
46.7750000;14.4583333;48.385;4937
46.7750000;14.5000000;48.413;4937
46.7750000;14.5416667;48.468;4937
46.7750000;14.5833333;48.575;4937
46.7750000;14.6250000;48.657;4937
46.7750000;14.6666667;48.645;4937
46.7750000;14.7083333;48.559;4937
46.7750000;14.7500000;48.436;4937
46.7750000;14.7916667;48.291;4937
46.7750000;14.8333333;48.181;4937
46.7750000;14.8750000;48.206;4937
46.7750000;14.9166667;48.386;4937
46.7750000;14.9583333;48.585;4937
46.7750000;15.0000000;48.665;4937
46.7750000;15.0416667;48.615;4937
46.7750000;15.0833333;48.480;4937
46.7750000;15.1250000;48.279;4937
46.7750000;15.1666667;48.061;4937
46.7750000;15.2083333;47.844;4937
46.7750000;15.2500000;47.663;4937
46.7750000;15.2916667;47.530;4937
46.7750000;15.3333333;47.436;4937
46.7750000;15.3750000;47.382;4937
46.7750000;15.4166667;47.353;4937
46.7750000;15.4583333;47.297;4937
46.7750000;15.5000000;47.211;4937
46.7750000;15.5416667;47.113;4937
46.7750000;15.5833333;47.012;4937
46.7750000;15.6250000;46.913;4937
46.7750000;15.6666667;46.815;4937
46.7750000;15.7083333;46.723;4937
46.7750000;15.7500000;46.648;4937
46.7750000;15.7916667;46.590;4937
46.7750000;15.8333333;46.549;4937
46.7750000;15.8750000;46.515;4937
46.7750000;15.9166667;46.462;4937
46.7750000;15.9583333;46.402;4937
46.7750000;16.0000000;46.321;4937
46.7750000;16.0416667;46.223;4937
46.7750000;16.0833333;46.130;4937
46.7750000;16.1250000;46.038;4937
46.7750000;16.1666667;45.946;4937
46.8000000;9.9583333;50.940;4937
46.8000000;10.0000000;51.077;4937
46.8000000;10.0416667;51.184;4937
46.8000000;10.0833333;51.255;4937
46.8000000;10.1250000;51.293;4937
46.8000000;10.1666667;51.322;4937
46.8000000;10.2083333;51.342;4937
46.8000000;10.2500000;51.344;4937
46.8000000;10.4583333;51.518;4937
46.8000000;10.5000000;51.541;4937
46.8000000;10.5416667;51.607;4937
46.8000000;10.5833333;51.745;4937
46.8000000;10.6250000;51.902;4937
46.8000000;10.6666667;52.049;4937
46.8000000;10.7083333;52.176;4937
46.8000000;10.7500000;52.271;4937
46.8000000;10.7916667;52.325;4937
46.8000000;10.8333333;52.350;4937
46.8000000;10.8750000;52.351;4937
46.8000000;10.9166667;52.330;4937
46.8000000;10.9583333;52.283;4937
46.8000000;11.0000000;52.205;4937
46.8000000;11.0416667;52.059;4937
46.8000000;11.0833333;51.873;4937
46.8000000;11.1250000;51.650;4937
46.8000000;11.1666667;51.428;4937
46.8000000;12.1666667;51.590;4937
46.8000000;12.2083333;51.611;4937
46.8000000;12.2500000;51.658;4937
46.8000000;12.2916667;51.696;4937
46.8000000;12.3333333;51.677;4937
46.8000000;12.3750000;51.633;4937
46.8000000;12.4166667;51.579;4937
46.8000000;12.4583333;51.523;4937
46.8000000;12.5000000;51.451;4937
46.8000000;12.5416667;51.341;4937
46.8000000;12.5833333;51.212;4937
46.8000000;12.6250000;51.069;4937
46.8000000;12.6666667;50.926;4937
46.8000000;12.7083333;50.781;4937
46.8000000;12.7500000;50.646;4937
46.8000000;12.7916667;50.534;4937
46.8000000;12.8333333;50.400;4937
46.8000000;12.8750000;50.314;4937
46.8000000;12.9166667;50.312;4937
46.8000000;12.9583333;50.329;4937
46.8000000;13.0000000;50.314;4937
46.8000000;13.0416667;50.282;4937
46.8000000;13.0833333;50.236;4937
46.8000000;13.1250000;50.167;4937
46.8000000;13.1666667;50.064;4937
46.8000000;13.2083333;49.951;4937
46.8000000;13.2500000;49.838;4937
46.8000000;13.2916667;49.704;4937
46.8000000;13.3333333;49.525;4937
46.8000000;13.3750000;49.412;4937
46.8000000;13.4166667;49.350;4937
46.8000000;13.4583333;49.251;4937
46.8000000;13.5000000;49.193;4937
46.8000000;13.5416667;49.208;4937
46.8000000;13.5833333;49.274;4937
46.8000000;13.6250000;49.393;4937
46.8000000;13.6666667;49.482;4937
46.8000000;13.7083333;49.543;4937
46.8000000;13.7500000;49.619;4937
46.8000000;13.7916667;49.681;4937
46.8000000;13.8333333;49.701;4937
46.8000000;13.8750000;49.659;4937
46.8000000;13.9166667;49.597;4937
46.8000000;13.9583333;49.529;4937
46.8000000;14.0000000;49.421;4937
46.8000000;14.0416667;49.270;4937
46.8000000;14.0833333;49.143;4937
46.8000000;14.1250000;49.048;4937
46.8000000;14.1666667;48.973;4937
46.8000000;14.2083333;48.909;4937
46.8000000;14.2500000;48.840;4937
46.8000000;14.2916667;48.749;4937
46.8000000;14.3333333;48.641;4937
46.8000000;14.3750000;48.523;4937
46.8000000;14.4166667;48.451;4937
46.8000000;14.4583333;48.420;4937
46.8000000;14.5000000;48.444;4937
46.8000000;14.5416667;48.507;4937
46.8000000;14.5833333;48.615;4937
46.8000000;14.6250000;48.723;4937
46.8000000;14.6666667;48.727;4937
46.8000000;14.7083333;48.631;4937
46.8000000;14.7500000;48.482;4937
46.8000000;14.7916667;48.316;4937
46.8000000;14.8333333;48.223;4937
46.8000000;14.8750000;48.279;4937
46.8000000;14.9166667;48.478;4937
46.8000000;14.9583333;48.661;4937
46.8000000;15.0000000;48.717;4937
46.8000000;15.0416667;48.640;4937
46.8000000;15.0833333;48.481;4937
46.8000000;15.1250000;48.280;4937
46.8000000;15.1666667;48.067;4937
46.8000000;15.2083333;47.846;4937
46.8000000;15.2500000;47.659;4937
46.8000000;15.2916667;47.520;4937
46.8000000;15.3333333;47.425;4937
46.8000000;15.3750000;47.369;4937
46.8000000;15.4166667;47.340;4937
46.8000000;15.4583333;47.284;4937
46.8000000;15.5000000;47.202;4937
46.8000000;15.5416667;47.103;4937
46.8000000;15.5833333;47.012;4937
46.8000000;15.6250000;46.918;4937
46.8000000;15.6666667;46.821;4937
46.8000000;15.7083333;46.731;4937
46.8000000;15.7500000;46.656;4937
46.8000000;15.7916667;46.595;4937
46.8000000;15.8333333;46.554;4937
46.8000000;15.8750000;46.528;4937
46.8000000;15.9166667;46.501;4937
46.8000000;15.9583333;46.452;4937
46.8000000;16.0000000;46.391;4937
46.8000000;16.0416667;46.307;4937
46.8000000;16.0833333;46.213;4937
46.8000000;16.1250000;46.111;4937
46.8000000;16.1666667;46.003;4937
46.8250000;9.8750000;50.455;4937
46.8250000;9.9166667;50.629;4937
46.8250000;9.9583333;50.799;4937
46.8250000;10.0000000;50.959;4937
46.8250000;10.0416667;51.108;4937
46.8250000;10.0833333;51.223;4937
46.8250000;10.1250000;51.295;4937
46.8250000;10.1666667;51.338;4937
46.8250000;10.2083333;51.368;4937
46.8250000;10.2500000;51.375;4937
46.8250000;10.2916667;51.365;4937
46.8250000;10.4166667;51.392;4937
46.8250000;10.4583333;51.452;4937
46.8250000;10.5000000;51.506;4937
46.8250000;10.5416667;51.600;4937
46.8250000;10.5833333;51.745;4937
46.8250000;10.6250000;51.895;4937
46.8250000;10.6666667;52.051;4937
46.8250000;10.7083333;52.193;4937
46.8250000;10.7500000;52.295;4937
46.8250000;10.7916667;52.359;4937
46.8250000;10.8333333;52.385;4937
46.8250000;10.8750000;52.369;4937
46.8250000;10.9166667;52.355;4937
46.8250000;10.9583333;52.313;4937
46.8250000;11.0000000;52.245;4937
46.8250000;11.0416667;52.125;4937
46.8250000;11.0833333;51.950;4937
46.8250000;11.1250000;51.736;4937
46.8250000;11.1666667;51.510;4937
46.8250000;11.2083333;51.340;4937
46.8250000;12.1250000;51.583;4937
46.8250000;12.1666667;51.657;4937
46.8250000;12.2083333;51.673;4937
46.8250000;12.2500000;51.700;4937
46.8250000;12.2916667;51.726;4937
46.8250000;12.3333333;51.709;4937
46.8250000;12.3750000;51.674;4937
46.8250000;12.4166667;51.628;4937
46.8250000;12.4583333;51.566;4937
46.8250000;12.5000000;51.488;4937
46.8250000;12.5416667;51.393;4937
46.8250000;12.5833333;51.255;4937
46.8250000;12.6250000;51.110;4937
46.8250000;12.6666667;50.937;4937
46.8250000;12.7083333;50.752;4937
46.8250000;12.7500000;50.570;4937
46.8250000;12.7916667;50.444;4937
46.8250000;12.8333333;50.362;4937
46.8250000;12.8750000;50.347;4937
46.8250000;12.9166667;50.346;4937
46.8250000;12.9583333;50.358;4937
46.8250000;13.0000000;50.353;4937
46.8250000;13.0416667;50.339;4937
46.8250000;13.0833333;50.308;4937
